"gene","logFC","logCPM","F","PValue","FDR"
"GCN1",-0.093685755073364,6.96710254958089,0.885970339955882,0.366659629490584,0.695626949463653
"HNRNPA0",-0.13255652521636,5.03730617679871,0.885466892611752,0.366791121000443,0.695767138369657
"NOTCH4",-0.453434988769601,-0.0835979903681166,0.884139277939624,0.366815272540753,0.695767138369657
"FBXO22",-0.110081522971809,5.43985690963339,0.885275350016366,0.366840827221839,0.695767138369657
"PAIP2B",-0.231775281545341,2.45333418740131,0.885118821371095,0.366901083750846,0.695813579128542
"TMEM167B",0.110918036296741,4.76419116829471,0.8848225219201,0.366959337263644,0.695856212561163
"SMAGP",-0.515614669894334,1.79397145432312,0.884734409296902,0.36702738112452,0.695860412173779
"AIG1",-0.137953905461416,3.82519743680983,0.884546025818002,0.367033395423303,0.695860412173779
"CYSLTR2",0.590069683875334,3.13945741060177,0.884454672769104,0.367068871546121,0.695860412173779
"VAT1L",0.262410929760112,0.326050833164129,0.882783382341552,0.367126028271511,0.695900945423643
"ENSG00000291073",0.18229205053178,6.87179556433598,0.883751437059537,0.367238082963603,0.69604552175855
"ENSG00000291075",0.149105920657092,3.90204577338618,0.883368019275849,0.367340962327433,0.696108356063411
"PPARA",0.175204973219406,5.2264878878233,0.883341048058824,0.367345573228131,0.696108356063411
"FAM86C1P",-0.325169455955699,0.678154915716732,0.88325119039405,0.367384359413053,0.696108356063411
"ZFX",0.115445438113289,7.50848208599918,0.883075858877046,0.367414378557631,0.696108356063411
"GCFC2",-0.222394385395618,5.36906102768964,0.882895682567097,0.367461703438093,0.696119314091508
"TOR1A",0.191098540268846,4.67849555121313,0.882555786483278,0.367551133451355,0.696119314091508
"UTRN",-0.105499975625579,9.72689298087106,0.882351987804696,0.367603513891732,0.696119314091508
"PRKY",0.651545217153126,1.33716621888917,0.881970578050417,0.367713998028912,0.696119314091508
"MCM3AP-AS1",-0.252398344970748,3.03232538860651,0.881842010316222,0.367744526703975,0.696119314091508
"DRAXIN",0.363526391210233,1.15268876521295,0.881854441278423,0.367746339543376,0.696119314091508
"TADA2B",0.108667129765815,4.49327095988858,0.881626580387242,0.367794456158061,0.696119314091508
"BTN3A3",0.229623806991198,6.85595014095375,0.881596087188534,0.367801282268298,0.696119314091508
"HLA-DQB2",0.376088256629529,0.563010893425397,0.880640443815288,0.367802417244419,0.696119314091508
"PDXP-DT",0.213298750933575,1.05836700470378,0.881618224902239,0.367806033752646,0.696119314091508
"ENSG00000264668",0.225897627768825,1.93973758308663,0.881654672935141,0.367840515614451,0.696119314091508
"C15orf61",-0.171085795474134,2.09597458340247,0.881288630679956,0.367917058734017,0.696119314091508
"FNDC5",0.289657325731086,-0.421751235678713,0.876335730375563,0.36793769433664,0.696119314091508
"BMS1P2",-0.230776677011985,2.92020932534741,0.880927501818955,0.367985248956198,0.696119314091508
"NPIPB11",-0.149844889268169,3.97306403063067,0.880880661254671,0.367990622866075,0.696119314091508
"ENSG00000232732",-0.502874758562026,1.42602744537233,0.881018990883573,0.368019366177581,0.696119314091508
"PRC1-AS1",-0.2508980594434,1.32305737077019,0.880992358852692,0.368028533113154,0.696119314091508
"SYT16",-0.232588982443855,0.896821875762987,0.880521585538941,0.368124931518853,0.696233949237213
"SMN2",-0.311525149614465,2.59330656852492,0.880224950873926,0.368174721723925,0.696260420666322
"ERC1",0.132792659255586,9.23907831880816,0.880003184356232,0.368218247760472,0.696275041842782
"TDH",-0.396551375911923,0.422432844892045,0.87959771555643,0.368273614846073,0.696302803945724
"EXOSC9",-0.113287067892986,4.83833350415351,0.879676214018439,0.368304521375568,0.696302803945724
"PAK2",0.142413126373874,7.93987976230288,0.878993232327847,0.368483053915472,0.696553333722158
"GRM5",-0.170771002063153,1.41210960689478,0.879153941692887,0.368508655014123,0.696553333722158
"RFC3",-0.245356319216813,3.90842337341357,0.878753476227182,0.368548287282642,0.696560560068204
"SMIM29",0.175195818611265,1.82145554852739,0.878646612916518,0.368633038262337,0.696653051615562
"THAP8",0.268862863635696,2.02438781288759,0.878102070779436,0.36876817543394,0.696839901847415
"UQCRQ",-0.148529985918121,2.29751384696101,0.877805823041379,0.368821535055078,0.696839901847415
"CAVIN1",0.540552260267923,1.57544687155894,0.877845589048866,0.368839380496658,0.696839901847415
"PWRN4",-0.285231356759503,0.0211976040890512,0.875703917346985,0.369038657587378,0.696985969049456
"ATG101",-0.334362924908985,2.69364650086022,0.876901807697807,0.369044735805637,0.696985969049456
"PSMB10",0.143403068869941,3.93486204759083,0.876435802156204,0.369157620455778,0.696985969049456
"SNTB2",0.151569393814033,4.26174943262399,0.876408694578842,0.36916395331466,0.696985969049456
"C12orf42",0.324473878932296,5.67577314897273,0.876348586733239,0.369178084804269,0.696985969049456
"ARHGEF3",-0.119935660461955,7.57767024026782,0.876314772920872,0.369186723984563,0.696985969049456
"DPY19L3",-0.163584506255707,4.53492844567149,0.876312452589025,0.369188336896234,0.696985969049456
"LINC00486",0.128339920687335,10.7262529166068,0.876227650114086,0.369209641778412,0.696985969049456
"TNC",0.343286725344301,0.763031522525379,0.875657445256246,0.369239173918088,0.696985969049456
"C5orf24",-0.123216630838536,4.31550861461263,0.875347025327673,0.369442875635555,0.697302815531032
"DTWD1",-0.182205786590017,4.49756719626318,0.874969056721764,0.36954206021019,0.69739028586878
"ATPSCKMT",-0.175963460164382,3.63898533457469,0.874774404463596,0.369595838204618,0.69739028586878
"MBLAC2",-0.248847720461449,2.82043216835524,0.874764065975881,0.369605553626262,0.69739028586878
"PURB",0.146501325212007,5.60588381181955,0.874622426858769,0.369632626326708,0.69739028586878
"CRTC3",0.1299477190652,7.48220001105614,0.874358173260974,0.369702034582425,0.697453590989946
"NRIP3",0.276269357178772,4.98425138033416,0.874185721551058,0.369748138647123,0.697472924065539
"ENSG00000279148",0.344075754807742,-0.354124023130324,0.86907781600996,0.369923425001815,0.697681152156794
"ZNF70",0.198399439268423,2.72874074802064,0.87317012318696,0.370033346424064,0.697681152156794
"LINC00469",-0.419382241622472,1.90065614413953,0.873180551279456,0.370052148969706,0.697681152156794
"SLCO2B1",0.355377558541494,0.989348101889493,0.872851033338325,0.370072484148121,0.697681152156794
"ENSG00000236760",-0.215037655666044,1.45612480574636,0.873157707344703,0.370085377332872,0.697681152156794
"STPG2-AS1",0.307031286689824,0.204264741417557,0.870842650046744,0.370115449798793,0.697681152156794
"ENSG00000215154",-0.229630509671043,1.48475329357859,0.873036087202923,0.370116556101087,0.697681152156794
"BACH1-AS1",0.196859358415096,1.25583074668344,0.872793024555639,0.37016241563416,0.697681152156794
"ENSG00000225751",-0.21246961225055,0.622316016943119,0.872469848689629,0.37018132692835,0.697681152156794
"RAB2A",-0.104245899184413,7.95590281607222,0.872268854158961,0.370253494580693,0.697707488127176
"YWHAEP7.1",0.333254064627153,-0.0847286875522617,0.86903727138622,0.370267036805307,0.697707488127176
"PMS2P9",0.311256052734631,1.27525929646528,0.871980876414769,0.370368640504622,0.69783134396512
"HSPA5",-0.258305796177443,6.79610473804315,0.871239846497575,0.370525646716145,0.698031370525192
"ENSG00000288039",-0.311336786569652,-0.0857936347537602,0.869719541129089,0.370546572693971,0.698031370525192
"MEGF8",0.140385835090413,3.56323119767072,0.870542287620684,0.370714741199585,0.698280540894192
"ENSG00000273080",-0.371531110955519,-0.0706333657881989,0.868468919006456,0.370913638873812,0.698587539056292
"KDM2B-DT",0.220132562034217,3.63620481904502,0.869066926452637,0.371105287415629,0.698711774692697
"TRAPPC14",0.218948894936122,3.50826551150165,0.869065439965155,0.37110662256848,0.698711774692697
"RPL22L1",-0.32021712919195,3.47899397169347,0.869025641988715,0.371116100501844,0.698711774692697
"SHISA5",0.132941623048073,4.5451020393744,0.868898990652864,0.371146672496411,0.698711774692697
"CECR2",0.380292451133349,1.92613452520394,0.869066000943883,0.371159200488363,0.698711774692697
"MCM6",-0.241068105665678,5.79248566540797,0.868583432802232,0.371229491976964,0.698776473576146
"CASP7",0.24431284665082,5.24818859848049,0.868226423154072,0.371324458060117,0.698878333828385
"LINC00412",0.219230233144482,3.04457635946467,0.868147909374522,0.371355462597686,0.698878333828385
"ZNF347",-0.208494153793206,3.63701786765658,0.867713127663613,0.371463714734167,0.699014431557416
"PIPOX",-0.139224112808934,4.07678225637269,0.867424080183858,0.371539006457314,0.699088484581899
"GUCY1A2",-0.211550743116451,1.17628236632034,0.866980962119339,0.371720295563272,0.69928086772784
"SIGLEC10",0.391548194000351,1.89328059955108,0.866863563905639,0.371745227246424,0.69928086772784
"TIRAP",0.139472049490278,3.50777404107432,0.866535996577529,0.371778051134177,0.69928086772784
"TEX12",-0.273911462713632,0.538730503229845,0.86635625309947,0.37178504698958,0.69928086772784
"LONP1",0.199654311140448,5.3239290916566,0.866305982340276,0.371834646760193,0.699306540537492
"SGF29",-0.15345289214349,4.94108722448951,0.866168590888008,0.371871242402324,0.699307753983953
"DNAH14",0.228097036282008,1.68962400290795,0.864972696938061,0.372251875639156,0.699955870945661
"H2AZ1-DT",0.437576514240428,2.78894104660322,0.864655260366578,0.372294192566685,0.699967778253156
"C2orf74-DT",-0.198292372790381,0.899492549486041,0.864493853477539,0.372355802935765,0.699976924088094
"BCAR3-AS1",-0.267056259493731,0.507453873910912,0.864115053064288,0.372371026653485,0.699976924088094
"PRKAA1",-0.0975981791014932,6.34892362281949,0.863958643524401,0.37245939383168,0.700061688125348
"ENSG00000226310",-0.250608020239064,1.2259766254858,0.864106681993099,0.372488097475702,0.700061688125348
"ZNF286B.1",-0.282356997724188,0.948610471671906,0.863883505839991,0.372533111454322,0.700078647861025
"RRAD",0.784407792471722,0.680422819577847,0.861411628625884,0.372718475315123,0.700359329774901
"DCTN4",0.0972383001214179,6.18526632651719,0.862199077314761,0.372929001531305,0.700559581726388
"TYW3",-0.173936530930292,4.6615426589069,0.862091963028053,0.372958271078342,0.700559581726388
"TBCE.1",-0.144187723222802,3.65593700272399,0.862081469065201,0.372963723711895,0.700559581726388
"SNRPA1-DT",0.346894986870992,-0.02456920543934,0.859244106226955,0.372969104891964,0.700559581726388
"TXN2",-0.118301535286281,3.58802081352548,0.861922058518619,0.373006733482488,0.700562612696858
"ABHD14B",-0.279054648400402,2.02840752996388,0.861312666416887,0.373202569425577,0.700767726495933
"RBM8A",-0.214435367344377,6.02890303237229,0.861119894994807,0.373217460138874,0.700767726495933
"FGFR1OP2",0.108235341935927,5.93924007045831,0.861095728395609,0.373224020486215,0.700767726495933
"LINC01630",0.257606265690558,0.458916243387743,0.859676875020933,0.373344009084773,0.700810926428163
"PRKD2",-0.203923220959074,6.05646070135773,0.860579292523724,0.373362085374426,0.700810926428163
"EBP",-0.421186512389546,1.86424278839694,0.860658328136493,0.373383715248632,0.700810926428163
"KXD1",0.167649499062995,4.32847985789852,0.860417014639808,0.3734071990921,0.700810926428163
"HGD",-0.362579505823907,1.50401963187225,0.860570752097451,0.373427166997117,0.700810926428163
"KIN",-0.11191976373162,5.36895645077073,0.859857836793008,0.373555501806332,0.700967582323312
"RTEL1",0.211995883045553,4.6748280979099,0.859758092107061,0.373582712623164,0.700967582323312
"COX7A2L",-0.118248936732908,5.00773952465527,0.859370818998117,0.373686037053399,0.701066668493246
"ANKRD34A",-0.348407481388199,0.529056300227198,0.859049004320385,0.373743827659318,0.701066668493246
"RGS1",0.184172378010736,6.0043468595904,0.859010405494682,0.373782384895078,0.701066668493246
"CYB561D1",0.180738223150929,3.86848468383233,0.858886453035806,0.373818395957943,0.701066668493246
"ENSG00000277611",0.405000336009029,0.340840097639903,0.857146247564947,0.373838077419812,0.701066668493246
"ENSG00000288936",0.678795386614883,1.41575128352786,0.858469242425335,0.373923933022836,0.701066668493246
"GTF2H1",-0.113589786203902,6.1714457261913,0.858381103019997,0.373951036024656,0.701066668493246
"ENSG00000225096",-0.264167131671539,1.44004413232104,0.858617760915005,0.373953814705284,0.701066668493246
"ENSG00000250064",0.401923018038569,-0.0890354969982723,0.854996743399686,0.373959888560863,0.701066668493246
"MED22",0.152299940244064,3.76631509854003,0.858175105833426,0.374009655976487,0.701076092486522
"DOK4",0.278792206433178,0.153934967659887,0.856073467228196,0.374036998140301,0.701076092486522
"SLC46A1",-0.319784947892524,0.107750657695866,0.856811654108861,0.374146841387433,0.701214409737774
"PLAC9",-0.403680121681218,-0.217329544411073,0.855860180897704,0.374185029682929,0.701218419787316
"LINC02253",-0.193108267005664,-0.00539467752474721,0.855799681427538,0.374269808858671,0.701309731424609
"SMIM26",-0.229260325770945,1.0273758222046,0.857195634912038,0.374325745711577,0.701346985704257
"ENSG00000247679",-0.245324850233772,2.25963518738425,0.85656990180112,0.374463192084335,0.701500101357865
"MAMDC4",0.232077504032222,0.554853549451329,0.855723662303283,0.374479593486534,0.701500101357865
"EARS2",-0.136901572123407,3.71867931041525,0.856237406502447,0.374529622410498,0.701520912413677
"BTBD10",-0.140268004932255,6.54250942591496,0.856103166028131,0.374562831396692,0.701520912413677
"DBP",-0.490193291914041,1.33025289903724,0.856107498640655,0.374631457394065,0.701553406347802
"INSIG2",0.170314358624125,5.35048757961428,0.855552950432271,0.374711154344335,0.701553406347802
"ZNG1A",-0.130099422318347,5.30835584617625,0.855526096489706,0.374718361574168,0.701553406347802
"ZNF107",-0.0978184731255339,5.71971618979815,0.85537560080416,0.374758687107685,0.701553406347802
"U2SURP",-0.0950132923685799,7.364126503452,0.855367999188719,0.374760510248818,0.701553406347802
"ENSG00000237481",-0.194885631236871,1.29420856324166,0.85539241855239,0.374821521599001,0.701600099898361
"SNHG15",-0.339727096801011,3.55687789378331,0.854729952243579,0.374935898180438,0.701746665198295
"MCRIP2",0.305270922783726,1.61772065428548,0.854677429681218,0.375009046123357,0.701807051041261
"TRBV5-1",-0.245194528099105,0.686575449886187,0.854224293764811,0.375071492901112,0.701807051041261
"GREB1L",-0.177845911388374,1.57986691092176,0.854310117553914,0.375107119937796,0.701807051041261
"ABCF2",-0.1105572686083,4.90027216636993,0.854063055892204,0.375112477363561,0.701807051041261
"TMEFF1",-0.271572613618293,1.85537182015832,0.853681833143675,0.375260610557777,0.701866760055497
"PTPN2",0.105625895774024,7.02474189632352,0.853472119325684,0.375271364866276,0.701866760055497
"ENSG00000251567",0.461216458370803,0.716145767486736,0.85274450527439,0.375286233629536,0.701866760055497
"ENSG00000286550",-0.28373116284025,0.358012814390413,0.852875038644344,0.375318799511016,0.701866760055497
"GRIK3",-0.239949290799186,0.183715381252523,0.852458974523976,0.375324801465005,0.701866760055497
"COPG2IT1",-0.294172420827581,0.239101586879221,0.851856444110179,0.375552710608312,0.702139831745386
"TOX2",0.267131539971638,4.77432473200286,0.852413919219231,0.375557630986943,0.702139831745386
"NYAP2",0.206244307939466,0.990916342433039,0.852138198189666,0.375629530895857,0.702139831745386
"EPC2",-0.106339308872779,8.13369926114744,0.852114567529371,0.375637657462569,0.702139831745386
"CPS1",-0.225143866865577,1.34437135357875,0.852126221314119,0.375702359349747,0.702139831745386
"HNRNPM",-0.138101604149349,8.04955387246596,0.851837326005411,0.375712548460079,0.702139831745386
"ENSG00000274220",-0.302448555058859,0.273338340351552,0.851246999582759,0.375726049824887,0.702139831745386
"CADM1",-0.619365738524694,5.74471111536178,0.851663679095746,0.375759595335671,0.702139831745386
"COG5",-0.106835848870474,8.06096673800947,0.851488528691888,0.375806800732697,0.702160588594028
"ANKHD1-EIF4EBP3",-0.144567029678813,4.12321589860313,0.851233467684379,0.375877608277401,0.702193358099595
"ZNF440",0.158620416438341,3.97752549165989,0.85100834507782,0.375939218681697,0.702193358099595
"MIIP",0.164041186986841,2.59818202494873,0.851006863520278,0.375958106205611,0.702193358099595
"COL25A1",-0.327185397475711,1.6526828021789,0.851098460970345,0.375968734557232,0.702193358099595
"SEC62",0.100072946706935,6.82218416607742,0.850634292088021,0.376037881746056,0.702226716183614
"PLXNA3",-0.248736208593065,4.75109678033019,0.850425744688756,0.3760948806129,0.702226716183614
"TSPAN8",0.200481890660062,0.595396150880506,0.849873383072553,0.376094896627642,0.702226716183614
"GSS",0.162336674560104,3.59783957326731,0.850113611480906,0.376182934538522,0.702323681988995
"SLAMF7",0.367516402754061,6.17915992684653,0.849778331308992,0.376269661377963,0.702415786426124
"AKAP13-AS1",-0.143557436768176,3.91733710463308,0.849657817766228,0.376304488502295,0.702415786426124
"TTLL7",0.319093987954543,0.948975929302728,0.849216581946841,0.376390335907598,0.702508617738879
"ENSG00000287378",-0.177839787662919,2.11739299471777,0.848876830402975,0.376546903234048,0.70267010650434
"ARHGEF2-AS2",0.298339526677521,0.180785972280452,0.846822669726734,0.376549104986698,0.70267010650434
"MBD3L1",-0.476692227368651,-0.207261493726708,0.847076177363867,0.376602122784754,0.702701629967294
"TNK1",0.296342133378044,-0.0426065033218666,0.845488171393542,0.376669846637923,0.702760584768932
"HDAC1",0.102213869887168,6.11277596881124,0.848001042193293,0.376751295821727,0.70284513343476
"SEPTIN2",0.0967092111068253,7.24567108511979,0.847717157767194,0.376828210131661,0.702889556440191
"C1QTNF7",-0.273131209556692,0.0375078037846382,0.846595938039101,0.37684737734499,0.702889556440191
"ZAP70",0.12018893419316,6.49691732692344,0.847479419623885,0.376892838280181,0.702900304667301
"CLIC2",0.280765925154952,2.1793292102626,0.847253049995336,0.376996731642596,0.702900304667301
"SREBF2-AS1",0.40490388141285,0.601217525984317,0.846068100691635,0.37701935337457,0.702900304667301
"LINC02611",-0.18342303319538,2.13280004283789,0.847096368975463,0.377029541251715,0.702900304667301
"NAXE",-0.151339324667999,2.50749294352222,0.847028521264264,0.377033815489339,0.702900304667301
"ITGA10",-0.22682892946607,3.43199566095082,0.846251733212354,0.37723066088863,0.703199886497903
"ELOVL4",-0.370126600566143,1.62217262141631,0.846094797534117,0.377325591585665,0.703309448785392
"SLC12A9",-0.133681734030795,4.4455302443688,0.845600830557459,0.37740442776666,0.703388993860025
"DYNLRB2",-0.320742766757986,0.0622159566519014,0.844396618681568,0.37747583442795,0.703404326646159
"TONSL",0.194928770101055,2.04903984598011,0.845472372060784,0.377484976653262,0.703404326646159
"ENSG00000261096",-0.294508133760169,0.661680946795593,0.844902886083036,0.377598999053365,0.703440005937805
"ENSG00000285835",-0.287229898769612,-0.0840289941589709,0.84343055294131,0.377615896709732,0.703440005937805
"PLCG1",-0.13992816568832,6.50490019236676,0.844749135169938,0.377635111315067,0.703440005937805
"CCDC154",0.223650462757932,2.19760464005735,0.844844990219789,0.377648775550509,0.703440005937805
"SPRY2",0.526112472515882,1.02058929807348,0.844254277701882,0.377690647573081,0.703450639275333
"GSTP1",0.187769180177276,2.99892836193339,0.843806280814431,0.377902831839705,0.7036417228043
"DNA2",-0.190144097223566,3.27664736203736,0.843725180363802,0.377919373296661,0.7036417228043
"RAB12",0.0983653510877013,6.09612882950115,0.843682697420499,0.377925669182897,0.7036417228043
"RSAD2",-0.558957751678907,4.86104170971992,0.843548972448187,0.377962543461476,0.7036417228043
"ENSG00000279748",-0.342240835836831,0.0976211017918579,0.842692495689506,0.377974108656289,0.7036417228043
"SEPTIN7P14",-0.190108679221231,2.0481667113971,0.843201184882749,0.37809358216899,0.703750499671819
"KATNAL1",0.220100808863537,4.72824320606774,0.843028020794993,0.37810489780332,0.703750499671819
"ENSG00000257767",-0.297378792274781,0.966429426860928,0.84297280387103,0.378175204400967,0.703814014160698
"RBM34",-0.221128250710959,1.55133076033503,0.842613155408565,0.378279411796187,0.703892515517699
"GYS2",-0.456225935407235,0.779256535382699,0.842528567430162,0.378289757208617,0.703892515517699
"DCDC2B",0.235849634513432,0.885466738685859,0.841881864350961,0.37837992488001,0.703992950623239
"CACNA1H",-0.389505521561977,0.0716684177120094,0.840890358057698,0.378468783872499,0.704090931894401
"ENSG00000254428",-0.267011035628754,0.0284281428637505,0.8401105695957,0.378584548757207,0.704238944479793
"ENSG00000234810",-0.19526551723381,2.10576008032789,0.840917824002985,0.378713857109245,0.704368502150831
"ANKMY2",-0.27903525190579,4.42423932031073,0.840752934858387,0.37872661751982,0.704368502150831
"EIF4ENIF1",0.0861593585447097,5.33527949378745,0.84050094694025,0.378794804296495,0.704377537435776
"FAM167A",-0.248546849580116,2.99163753843356,0.840495104537798,0.378803897754249,0.704377537435776
"ENSG00000254177",-0.161622942627981,1.38643193483227,0.840128195851577,0.378962763126449,0.704511508932309
"SNAP25",0.224997115253132,0.220608000923058,0.838278665160982,0.37897342148338,0.704511508932309
"LAMB4",-0.262167889812591,0.122567011695531,0.838936632523885,0.378984599499675,0.704511508932309
"DCAF7",0.112950442733413,6.91537916189112,0.839298190120401,0.379123722114471,0.704698617062709
"ZNF8-DT",-0.147632310540191,3.94928359537397,0.839181822146811,0.379157707494258,0.704698617062709
"SCIN",0.604999625629838,1.73328706256977,0.839060985691707,0.37924783495851,0.70479878528833
"ZNF572",0.301049483063059,0.721596901279768,0.837984532147102,0.379365070540327,0.704949307618498
"SAMD8",0.166423294282071,6.7194191835321,0.837439924704,0.379633254058086,0.70538027108013
"C17orf97",-0.26977998276475,2.56076008805848,0.837213575544821,0.379710684423709,0.705456755817572
"NTAN1",0.150908488569526,4.12250824476072,0.836707850178663,0.379836352463534,0.705622837180849
"ENSG00000282951",0.154527716691874,1.64182441023497,0.836388596223071,0.379984199122394,0.705748940039314
"HSD17B1-AS1",0.203585886113975,1.56779209508038,0.836335026827528,0.379999274239564,0.705748940039314
"EP400",0.102494825867739,7.90804153549725,0.836056808020852,0.380013078242432,0.705748940039314
"TMLHE",0.19077499383962,5.3676632935993,0.835706874821936,0.380109703502428,0.705860997854819
"TSR2",-0.170233574903552,4.75992464941753,0.835484306477624,0.380171192650913,0.705907792997858
"MGAT3",-0.499435196714944,-0.0304358359143271,0.834189459344377,0.380314704222829,0.706106865184927
"MOCS3",-0.220595492858316,1.60281853753888,0.834901023060806,0.380390640147232,0.706180447809119
"NEPRO-AS1",-0.20039084487791,5.29088385255173,0.834231557297269,0.380515729997982,0.706345260036334
"NIHCOLE",-0.225787739467205,0.377190096051783,0.833628939052263,0.380564143680436,0.706367721648076
"DET1",0.144907089540164,4.00446564785284,0.833658652001625,0.380675663585149,0.706458419869999
"ENPP6",0.280487867039287,-0.0615361316648657,0.831023217724142,0.380685644513537,0.706458419869999
"NPRL2",-0.261075626559532,3.16885492964811,0.833419719281266,0.380745188276374,0.706501516965757
"TUBG2",0.284741023228894,2.56667929864979,0.833231504900725,0.380815462763702,0.706517533399182
"POFUT2",0.155081373792253,5.33925137392562,0.833098863456183,0.380827948390295,0.706517533399182
"MAL",-0.378012072608153,4.35660949556124,0.832936930176305,0.380873361306996,0.706517533399182
"SLC2A9",0.300539592874524,3.72107560561093,0.832786545058965,0.38091768984731,0.706517533399182
"MTMR2",-0.109512137300201,5.07770376404546,0.832658767741119,0.380949380808506,0.706517533399182
"HDHD3",-0.200885943868118,2.28877644243497,0.832553061635076,0.38100311751705,0.706517533399182
"ENSG00000240497",-0.278059577854862,-0.0626425692375947,0.830973748640272,0.381052414941473,0.706517533399182
"ENSG00000254186",-0.187595811482846,2.93076530099485,0.83231400919052,0.381053214018875,0.706517533399182
"FAM83H",-0.296726733804717,0.970348899468046,0.832389538777753,0.381080709460426,0.706517533399182
"TCTN3",-0.170958963154396,5.04875554139513,0.831875670696152,0.381165554746742,0.706607487938018
"STUM",0.431165674265342,0.0184066115118565,0.828155861580005,0.381396355358213,0.706930142869724
"ADAM20",-0.261052702834899,2.91956485879584,0.831013464560361,0.381412289194826,0.706930142869724
"COL11A2",-0.379195507554147,1.0260276565834,0.830880293673726,0.381504146250399,0.706941979281064
"OLFML2B",0.445282894346904,0.623679701457514,0.829810382370135,0.381521560356335,0.706941979281064
"CHD8",-0.0786442126295721,7.68719716437842,0.830563714834012,0.381527704014631,0.706941979281064
"E4F1",0.130275781262757,4.20355047208834,0.830431283595753,0.381566301674919,0.706946156794031
"SPON2",0.230373168397433,4.38364245657873,0.830274005184165,0.381609509111386,0.706958873450921
"CNTNAP5",0.236660991247263,2.72552718823121,0.830161353905034,0.381657317485301,0.706980110439393
"FREM1",-0.218871466010029,0.0746935525308963,0.828846612508128,0.381714957628352,0.707019553969407
"INO80D-AS2",-0.291539184149708,0.386907810612145,0.829411792049984,0.381757539447799,0.707031101336626
"ELF3-AS1",0.194460169949211,0.0566148496391041,0.827571342420535,0.381815031360803,0.707070257999842
"AGPS",-0.111698411242719,6.60341076364936,0.829012116579478,0.381957299259715,0.707266386025699
"ENSG00000277969",0.29688979386936,0.475316041734275,0.827557349703723,0.382099503544656,0.707431445994712
"SETDB1",0.178933018046961,5.92541774126049,0.828351170696008,0.382140599900672,0.707431445994712
"RNF212",-0.519832118181945,1.36843441483475,0.828539442599466,0.382155543620832,0.707431445994712
"ASAP1",0.142511952566637,9.07793346388557,0.828056487538565,0.3822220960983,0.707487316900193
"AS3MT",-0.20321129861604,2.22986655778323,0.82795687490057,0.38227705326603,0.70752171647296
"SH2D4A",-0.287734736488543,1.56466866100377,0.827700733615179,0.382380287484055,0.707604392960036
"FAM86B3P",-0.330945714392687,0.413286789787864,0.827137457700752,0.382408993018177,0.707604392960036
"TPD52",0.165154760190119,5.91653025169029,0.827304882598593,0.382430854574792,0.707604392960036
"ENSG00000205236",-0.1761812108972,3.77692915068048,0.826856135305606,0.382557929252709,0.707772193249353
"PCBP4",0.161425723270481,2.29733570635441,0.826588810507748,0.382662563531836,0.707898448485143
"ZSCAN16-AS1",-0.120362842169401,4.8335829561573,0.826281896297216,0.382715310133847,0.707915462987208
"RANBP1",-0.109646863996577,4.12894751193948,0.826181342041857,0.382744546793978,0.707915462987208
"RARRES1",-0.208652073290038,1.14282829219699,0.826196464333022,0.382801540025653,0.707953561188344
"ZNF345",-0.111998272486394,4.79027713935703,0.825708273087737,0.382874800480379,0.708001711001609
"MESD",-0.0942035490721038,5.49935360051854,0.82561508325783,0.382900370128364,0.708001711001609
"IP6K1",0.104512882297876,7.11759610001563,0.825107377345088,0.383041445716951,0.708139255838025
"SEMA6A-AS1",-0.251053569995627,4.13840724966145,0.825091153337968,0.383047565799286,0.708139255838025
"SLC38A2-AS1",-0.264115322382352,0.181699695541117,0.822837337223564,0.383467594326809,0.708848393504236
"LRRC4C",-0.15291618183262,2.86466021071616,0.823159949330904,0.383594102182855,0.709014868458846
"RALGPS2",0.134268428908147,6.61711649142919,0.822667449723967,0.383721300674852,0.709182588192611
"ZNF91",-0.109071105108452,7.13637304215384,0.822507825545604,0.383765747075458,0.709197350571138
"LINC01030",-0.599327720276588,0.241684956990153,0.82202356950208,0.383834204989803,0.709256479097715
"ITGA1",0.398788340075856,6.34303509420033,0.821936959255681,0.383925216220393,0.709264763626948
"TCTN2",0.208136915268,3.56094398971933,0.821945838397204,0.383927265768967,0.709264763626948
"GLOD4",-0.093959095104902,4.83757750764966,0.821691983494959,0.383994075252667,0.709264763626948
"ENSG00000286040",-0.202200264020175,0.26110065825224,0.820880398207428,0.384038246334702,0.709264763626948
"CSMD1",-0.134950268124767,3.46142873125103,0.821534876667191,0.38404179230848,0.709264763626948
"SLCO5A1",0.417357605007821,8.70573355098801,0.821401405067647,0.38407469013666,0.709264763626948
"LINC01592",0.247756196587418,-0.123627071536984,0.818400485839739,0.384140515772103,0.709264763626948
"VPS18",0.143630404258439,3.49144731000233,0.821081499192383,0.384169025223898,0.709264763626948
"TNPO2",0.117551848003807,5.24807488220479,0.820766607388491,0.384252544768475,0.709264763626948
"ENSG00000273295",-0.804736254197698,0.583540503210163,0.82087066271247,0.384292256107521,0.709264763626948
"PRPH2",-0.292367753747078,-0.36777295178856,0.818165043349665,0.384338156190481,0.709264763626948
"RBM39",-0.160297537356537,8.95560351660022,0.820379074243495,0.3843604981717,0.709264763626948
"ADAM23",-0.365260294790422,2.46907962324126,0.820419553456914,0.384365937371148,0.709264763626948
